link_id,a,b,aadt,length,speed,ftype,lanes,capacity
24390_25749,24390,25749,20475.90039,0.14606,19.22272,15,2,1896
24390_30048,24390,30048,20813.80078,0.14234,19.22272,15,3,2757
24391_24213,24391,24213,906.6,0.19269,15.19936,4,1,748
24391_25342,24391,25342,974.2,0.18244,12.51712,4,1,710.6
24391_25952,24391,25952,1035.8,0.16313,11.62304,5,1,525
24392_23300,24392,23300,17225.40039,0.11375,14.30528,2,3,2536.5
24392_23755,24392,23755,17844.09961,0.10387,14.30528,2,2,1765.1
24392_24636,24392,24636,5025.7,0.17486,13.4112,3,2,1630.2
24393_23306,24393,23306,8319.2,0.17813,13.4112,3,2,1630.2
24393_24864,24393,24864,1019.9,0.17415,10.28192,5,1,498.75
24393_25746,24393,25746,2483,0.08884,13.4112,3,2,1630.2
24394_23615,24394,23615,1394.7,0.15475,11.62304,5,1,525
24394_24568,24394,24568,937.4,0.09366,15.19936,4,2,1422
24394_25941,24394,25941,722.1,0.19957,11.62304,5,1,525
24395_23493,24395,23493,1145.7,0.30337,11.62304,5,1,525
24395_23522,24395,23522,1168.4,0.28165,11.62304,5,2,998
24396_22441,24396,22441,629.8,0.32807,24.5872,3,1,983.4
24396_23404,24396,23404,618.5,0.24839,24.5872,3,1,983.4
24397_20823,24397,20823,1320.6,0.35403,18.77568,5,1,577.5
24397_22441,24397,22441,618.5,0.09202,24.5872,3,1,983.4
24397_23401,24397,23401,1579.9,0.37449,24.5872,3,1,983.4
24399_30368,24399,30368,22.6,0.31213,18.77568,5,1,577.5
24401_22932,24401,22932,17.9,0.55462,6.7056,7,1,300
24401_24300,24401,24300,17.9,0.46782,6.7056,7,1,300
24402_24720,24402,24720,153.1,0.07351,24.5872,3,1,983.4
24402_25793,24402,25793,122.6,0.1045,24.5872,3,1,983.4
24407_24123,24407,24123,976.4,0.49829,25.92832,2,1,1064.8
24407_25078,24407,25078,977.6,0.52286,25.92832,2,1,1064.8
24412_22600,24412,22600,0,0.28952,6.7056,7,1,300
24412_25436,24412,25436,19.9,0.22189,6.7056,7,1,300
24413_22600,24413,22600,19.7,0.49675,6.7056,7,1,300
24413_24300,24413,24300,18.8,0.51122,6.7056,7,1,300
24414_20571,24414,20571,3659.5,0.10788,19.22272,3,1,938.7
24414_24052,24414,24052,2409.2,0.27562,19.22272,3,1,938.7
24419_24317,24419,24317,0,0.48877,13.4112,6,1,462
24419_24333,24419,24333,0,0.52016,13.4112,6,1,462
24430_22642,24430,22642,992.4,0.38788,21.45792,2,1,1016.4
24430_23980,24430,23980,825.3,0.31074,25.92832,2,1,1064.8
24433_23126,24433,23126,100.9,0.1601,16.98752,4,1,785.4
24440_21982,24440,21982,509,0.16084,16.98752,4,1,785.4
24441_30361,24441,30361,125,0.12941,16.98752,4,1,785.4
24442_26123,24442,26123,1563.7,0.21341,16.98752,4,1,785.4
24442_30361,24442,30361,125,0.10558,16.98752,4,1,785.4
24443_21983,24443,21983,510.5,0.1209,16.98752,4,1,785.4
24443_24444,24443,24444,568.8,0.11831,16.98752,4,1,785.4
24443_30272,24443,30272,1863.4,0.15533,16.98752,4,1,785.4
24444_24443,24444,24443,569.4,0.11831,16.98752,4,1,785.4
24444_26122,24444,26122,568.8,0.17937,16.98752,4,1,785.4
24445_24054,24445,24054,5730.5,0.44447,21.45792,2,1,1016.4
24445_24316,24445,24316,6026.2,0.31365,21.45792,2,1,1016.4
24445_26122,24445,26122,1397.8,0.17247,16.98752,4,1,785.4
24446_30271,24446,30271,2460.3,0.09356,16.98752,4,1,785.4
24446_30273,24446,30273,2454.4,0.11075,16.98752,4,1,785.4
24447_26008,24447,26008,2454.4,0.11695,16.98752,4,1,785.4
24447_30273,24447,30273,2460.3,0.07002,16.98752,4,1,785.4
24451_21986,24451,21986,0,0.06777,16.98752,4,1,785.4
24452_25988,24452,25988,10253.3,0.48822,21.45792,2,2,1950.9
24452_26025,24452,26025,10703,0.32507,21.45792,2,2,1950.9
24453_24454,24453,24454,239,0.15183,14.30528,5,1,551.25
24453_26728,24453,26728,742.6,0.30079,14.30528,5,1,551.25
24454_23993,24454,23993,239,0.35379,14.30528,5,1,551.25
24454_24453,24454,24453,742.6,0.15183,14.30528,5,1,551.25
24459_20495,24459,20495,1838.1,0.39478,25.92832,2,1,1064.8
24459_24496,24459,24496,1846.5,0.38417,25.92832,2,1,1064.8
24461_26055,24461,26055,1055.8,0.24478,16.98752,4,1,785.4
24461_26516,24461,26516,1040.3,0.2624,16.98752,4,1,785.4
24465_22168,24465,22168,2767.8,0.07248,11.62304,5,1,525
24465_24916,24465,24916,2767.7,0.26624,11.62304,5,1,525
24467_20260,24467,20260,4435,0.20934,19.22272,15,2,1896
24467_21539,24467,21539,3981.5,0.29098,19.22272,15,2,1896
24467_25462,24467,25462,0,0.04371,14.30528,5,1,551.25
24468_25409,24468,25409,412.4,0.18949,14.30528,5,1,551.25
24468_25716,24468,25716,0,0.05673,16.98752,4,1,785.4
24468_26010,24468,26010,418.5,0.08055,15.19936,4,1,748
24469_22429,24469,22429,281.7,0.13102,16.98752,4,1,785.4
24469_25442,24469,25442,418.5,0.14065,14.30528,5,1,551.25
24471_21946,24471,21946,498.2,0.50038,14.30528,5,1,551.25
24471_23356,24471,23356,728.3,0.41319,14.30528,5,1,551.25
24472_24473,24472,24473,430,0.11757,11.62304,5,1,525
24472_26614,24472,26614,2294.1,0.09467,15.19936,4,1,748
24472_26615,24472,26615,4218,0.09869,16.98752,4,1,785.4
24473_21941,24473,21941,135.1,0.03829,11.62304,5,1,525
24473_24472,24473,24472,441.6,0.11757,11.62304,5,1,525
24474_24237,24474,24237,13.9,0.14599,11.62304,5,1,525
24474_24238,24474,24238,14.4,0.19803,11.62304,5,1,525
24475_22033,24475,22033,7203.6,0.19522,14.30528,2,2,1765.1
24475_22037,24475,22037,20361.80078,0.11331,14.30528,2,3,2536.5
24475_24485,24475,24485,15509.2,0.22486,24.5872,31,1,1473
24476_21934,24476,21934,819.8,0.12444,14.30528,5,1,551.25
24476_23359,24476,23359,799.6,0.1296,14.30528,5,1,551.25
24476_23383,24476,23383,696.6,0.14329,14.30528,5,1,551.25
24477_23358,24477,23358,1465,0.26014,11.62304,5,1,525
24477_24248,24477,24248,156.1,0.27548,11.62304,5,1,525
24478_23332,24478,23332,588.9,0.39197,11.62304,5,1,525
24478_24244,24478,24244,696.9,0.15731,11.62304,5,1,525
24478_24668,24478,24668,128.6,0.19698,11.62304,5,1,525
24480_23194,24480,23194,14568.8,0.10206,16.98752,2,2,1858
24480_23263,24480,23263,5802.5,0.12071,16.98752,2,2,1858
24480_24482,24480,24482,5847,0.05878,10.28192,41,2,1800
24480_24484,24480,24484,3137.1,0.05436,10.28192,41,2,1800
24481_23263,24481,23263,5624.4,0.09212,11.62304,42,1,983
24481_24480,24481,24480,10394.3,0.05333,11.62304,42,2,1888
24482_23272,24482,23272,17696.59961,0.19531,10.28192,41,3,1800
24483_23194,24483,23194,3662.1,0.06552,11.62304,42,1,983
24483_24480,24483,24480,1540.5,0.04728,11.62304,42,2,1888
24484_23269,24484,23269,4658.6,0.20147,10.28192,41,2,1800
24485_24486,24485,24486,15509.2,0.6344,29.0576,32,1,1693
24486_24489,24486,24489,15509.2,0.72378,29.0576,32,1,1693
24487_24499,24487,24499,16216.7,0.27202,29.0576,32,1,1693
24488_22034,24488,22034,16216.7,0.13798,24.5872,31,1,1473
24489_24490,24489,24490,1189.5,0.25289,11.62304,42,1,983
24489_24500,24489,24500,14319.7,0.17372,29.0576,32,1,1693
24490_22058,24490,22058,1200.1,0.07409,15.19936,4,1,748
24490_24135,24490,24135,1850.1,0.13393,15.19936,4,1,748
24491_24497,24491,24497,16216.7,0.52955,29.0576,32,1,1693
24492_24493,24492,24493,10540.7,0.66557,29.0576,32,1,1693
24493_24491,24493,24491,16216.7,0.1771,29.0576,32,1,1693
24494_21843,24494,21843,4356.9,0.11284,15.6464,3,1,894
24494_22068,24494,22068,3395.9,0.0356,15.6464,3,1,894
24494_24492,24494,24492,10.7,0.19011,10.28192,41,1,1200
24495_22068,24495,22068,3003.5,0.15422,16.98752,2,2,1858
24495_22078,24495,22078,12021.1,0.37319,16.98752,2,3,2670
24495_24914,24495,24914,10529.7,0.12227,24.5872,31,1,1473
24496_24459,24496,24459,1834.4,0.38417,25.92832,2,1,1064.8
24496_25839,24496,25839,1846.5,0.97245,25.92832,2,1,1064.8
24497_24487,24497,24487,16216.7,0.9011,29.0576,32,1,1693
24498_24501,24498,24501,14319.7,0.16811,24.5872,31,1,1473
24499_24488,24499,24488,16216.7,0.0892,24.5872,31,1,1473
24500_24498,24500,24498,14319.7,0.53421,29.0576,32,1,1693
24501_21848,24501,21848,1660,0.30717,16.98752,2,2,1858
24501_22061,24501,22061,16534.7,0.19568,16.98752,2,2,1858
24503_23254,24503,23254,1215.3,0.19205,19.22272,3,1,938.7
24503_24205,24503,24205,1101.1,0.26821,19.22272,3,1,938.7
24504_24507,24504,24507,5.1,0.16899,21.45792,4,1,822.8
24505_22714,24505,22714,6875.5,0.13246,21.45792,2,1,1016.4
24505_24506,24505,24506,788.9,0.24408,16.98752,4,1,785.4
24505_24634,24505,24634,7874.3,0.40835,21.45792,2,1,1016.4
24505_25780,24505,25780,957.7,0.1377,14.30528,5,1,551.25
24506_22507,24506,22507,43.2,0.41308,16.98752,4,1,785.4
24506_24505,24506,24505,790.4,0.24408,16.98752,4,1,785.4
24506_25777,24506,25777,110.2,0.19098,16.98752,4,1,785.4
24506_25778,24506,25778,724.6,0.13387,16.98752,4,1,785.4
24507_23369,24507,23369,143.8,0.05388,21.45792,4,1,822.8
24507_24504,24507,24504,3.7,0.16899,21.45792,4,1,822.8
24508_20948,24508,20948,4102.2,0.22828,19.22272,3,1,938.7
24508_24510,24508,24510,396.6,0.32808,14.30528,5,1,551.25
24508_24511,24508,24511,4318.6,0.36971,19.22272,3,1,938.7
24509_24510,24509,24510,530.1,0.12756,14.30528,5,1,551.25
24509_25780,24509,25780,551,0.15062,14.30528,5,1,551.25
24509_25784,24509,25784,92,0.22581,14.30528,5,1,551.25
24510_24508,24510,24508,398.2,0.32808,14.30528,5,1,551.25
24510_24509,24510,24509,528.7,0.12756,14.30528,5,1,551.25
24511_23486,24511,23486,3535.8,0.15951,19.22272,3,1,938.7
24511_24508,24511,24508,4350,0.36971,19.22272,3,1,938.7
24512_25515,24512,25515,13373.9,0.10282,24.5872,31,1,1473
24513_23262,24513,23262,19317.90039,0.05498,11.62304,42,3,2712
24514_22298,24514,22298,1840,0.04939,11.62304,42,2,1888
24514_24518,24514,24518,6239.4,0.07765,11.62304,42,1,983
24515_22203,24515,22203,8491.9,0.20172,10.28192,41,2,1800
24516_22204,24516,22204,3850,0.0528,11.62304,42,1,983
24516_24518,24516,24518,9704.1,0.08587,11.62304,42,2,1888
24517_22299,24517,22299,15496.4,0.19603,10.28192,41,2,1800
24518_22204,24518,22204,12127.3,0.07041,13.4112,3,2,1630.2
24518_22298,24518,22298,15388,0.06082,13.4112,3,2,1630.2
24518_24515,24518,24515,1878.4,0.06682,10.28192,41,2,1800
24518_24517,24518,24517,5019.6,0.06065,10.28192,41,2,1800
24519_24520,24519,24520,24936,0.10272,16.98752,2,3,2668.932
24520_22352,24520,22352,22276.19922,0.1108,16.98752,2,3,2668.932
24520_24526,24520,24526,2659.9,0.05402,10.28192,41,1,1200
24521_24522,24521,24522,14903.5,0.08728,16.98752,2,3,2668.932
24522_22362,24522,22362,14891.6,0.09059,14.30528,2,3,2536.485
24522_24524,24522,24524,11.7,0.04022,10.28192,41,1,1200
24523_22362,24523,22362,5568,0.04598,11.62304,42,2,1888
24523_24519,24523,24519,13868.2,0.07605,11.62304,42,2,1888
24524_30068,24524,30068,6466.8,0.12136,10.28192,41,2,1800
24525_22352,24525,22352,12.7,0.05854,11.62304,42,1,983
24525_24521,24525,24521,6741.5,0.07474,11.62304,42,2,1888
24526_31183,24526,31183,16936.80078,0.18846,10.28192,41,2,1800
24527_24528,24527,24528,10188.1,0.08655,13.4112,3,2,1629.348
24528_22370,24528,22370,7487.7,0.02448,13.4112,3,2,1629.348
24528_24533,24528,24533,2699.9,0.02476,10.28192,41,1,1200
24529_24530,24529,24530,16662.3,0.07469,13.4112,3,2,1629.348
24530_22489,24530,22489,3449.9,0.03938,13.4112,3,2,1629.348
24530_24532,24530,24532,13212.4,0.03622,10.28192,41,1,1200
24531_22370,24531,22370,13003.8,0.05635,11.62304,42,1,983
24531_24529,24531,24529,1565.3,0.02122,11.62304,42,1,983
24532_22490,24532,22490,14820.5,0.22468,10.28192,41,2,1800
24533_22486,24533,22486,8589.8,0.22897,10.28192,41,2,1800
24534_22489,24534,22489,2948,0.05482,11.62304,42,1,983
24534_24527,24534,24527,5646.7,0.01764,11.62304,42,1,983
24535_22604,24535,22604,16534.7,0.07635,14.30528,2,3,2536.5
24535_22701,24535,22701,6357.2,0.0785,14.30528,2,3,2536.5
24535_24537,24535,24537,5829.5,0.082170000000000007,10.28192,41,2,1800
24535_24538,24535,24538,2516.4,0.06577,10.28192,41,2,1800
24536_22604,24536,22604,4338.5,0.06532,11.62304,42,2,1888
24536_24535,24536,24535,2016.4,0.07342,11.62304,42,2,1888
24537_22602,24537,22602,7945.4,0.25678,10.28192,41,3,1800
24538_22576,24538,22576,15360.3,0.26919,10.28192,41,3,1800
24539_22701,24539,22701,1294.4,0.06227,11.62304,42,2,1888
24539_24535,24539,24535,12015.8,0.07142,11.62304,42,2,1888
24540_22645,24540,22645,3832.7,0.04788,11.62304,42,2,1888
24540_24541,24540,24541,2634.3,0.0593,11.62304,42,1,983
24541_22645,24541,22645,21717.69922,0.05583,14.30528,2,3,2536.5
24541_22702,24541,22702,6514,0.06442,14.30528,2,2,1765.1
24541_24542,24541,24542,3190.2,0.05058,10.28192,41,2,1800
24541_24544,24541,24544,3943.1,0.06017,10.28192,41,2,1800
24542_22644,24542,22644,19874.69922,0.23141,10.28192,41,3,1800
24543_22702,24543,22702,2905,0.04195,11.62304,42,1,983
24543_24541,24543,24541,17921.5,0.05452,11.62304,42,3,2712
24544_22724,24544,22724,6949.1,0.23757,10.28192,41,2,1800
24545_21907,24545,21907,1846.5,0.11568,13.4112,3,1,849.3
24545_21908,24545,21908,9293.4,0.11965,13.4112,3,1,849.3
24545_22645,24545,22645,24506.09961,0.06933,14.30528,2,3,2536.5
24545_22648,24545,22648,16897,0.15941,14.30528,2,3,2536.5
24546_21896,24546,21896,22147.5,0.05966,17.836896,2,3,3204
24546_24549,24546,24549,14711.9,0.01756,14.30528,2,2,1765.1
24547_23029,24547,23029,24987.90039,0.19602,17.836896,2,4,4172
24548_21894,24548,21894,14711.9,0.07542,17.836896,2,2,2230
24548_21899,24548,21899,11157.2,0.14812,24.5872,31,2,2946
24549_24546,24549,24546,22147.5,0.01756,14.30528,2,3,2536.5
24549_25286,24549,25286,24209.40039,0.1682,14.30528,2,3,2536.5
24551_24098,24551,24098,2429.3,0.10706,19.22272,3,1,938.7
24551_25466,24551,25466,2076.5,0.05022,19.22272,3,1,938.7
24554_20932,24554,20932,752.6,0.35794,19.22272,3,1,938.7
24554_24853,24554,24853,1364.6,0.08279,19.22272,3,1,938.7
24555_23462,24555,23462,32350.19922,0.6158,35.7632,35,3,5831.1
24558_23362,24558,23362,3153.7,0.14439,25.92832,2,1,1064.8
24558_24980,24558,24980,3049.9,0.09949,25.92832,2,1,1064.8
24559_23551,24559,23551,810.6,0.29349,16.98752,4,1,785.4
24559_26174,24559,26174,758.4,0.1168,16.98752,4,1,785.4
24560_20797,24560,20797,167.7,0.39619,18.77568,5,1,577.5
24560_26175,24560,26175,1842.1,0.27425,25.92832,2,1,1064.8
24560_26419,24560,26419,1711.6,0.23061,25.92832,2,1,1064.8
24561_23540,24561,23540,1876,0.1767,25.92832,2,1,1064.8
24561_23547,24561,23547,1899.7,0.2461,25.92832,2,1,1064.8
24562_23557,24562,23557,1373,0.24671,16.98752,4,1,785.4
24562_23838,24562,23838,80.6,0.23038,11.62304,5,1,525
24562_25944,24562,25944,1493.6,0.21678,15.19936,4,1,748
24562_26190,24562,26190,157.8,0.23537,11.62304,5,1,525
24563_23838,24563,23838,629.3,0.20295,11.62304,5,1,525
24563_24627,24563,24627,602.9,0.24674,15.19936,4,1,748
24563_30413,24563,30413,263,0.27882,16.98752,4,1,785.4
24564_23487,24564,23487,4437.8,0.30244,16.98752,2,1,968
24564_24941,24564,24941,3985.8,0.20326,21.45792,2,1,1016.4
24565_23520,24565,23520,324.2,0.21086,14.30528,5,1,551.25
24565_25109,24565,25109,324.9,0.13139,18.77568,5,1,577.5
24566_23520,24566,23520,3409,0.35437,21.45792,2,1,1016.4
24566_23521,24566,23521,3440.2,0.23173,21.45792,2,1,1016.4
24567_20868,24567,20868,2265.9,0.32079,25.92832,2,1,1064.8
24567_23518,24567,23518,2747.6,0.26252,25.92832,2,1,1064.8
24568_23487,24568,23487,981.9,0.22585,15.19936,4,2,1422
24568_24394,24568,24394,1066,0.09366,15.19936,4,2,1422
24569_23470,24569,23470,3122.3,0.4173,19.22272,3,1,938.7
24569_23478,24569,23478,3053.8,0.35385,19.22272,3,1,938.7
24571_23237,24571,23237,159.2,0.51411,21.45792,4,1,822.8
24571_24206,24571,24206,160.2,0.50248,21.45792,4,1,822.8
24572_23237,24572,23237,516.6,0.49917,24.5872,3,1,983.4
24572_24208,24572,24208,419.7,0.50486,24.5872,3,1,983.4
24572_25011,24572,25011,105.9,0.51031,18.77568,5,1,577.5
24573_23813,24573,23813,184.3,0.49957,21.45792,4,1,822.8
24573_23814,24573,23814,182.5,0.50181,21.45792,4,1,822.8
24573_26148,24573,26148,5.8,0.49181,18.77568,5,1,577.5
24574_20948,24574,20948,4069.5,0.20755,19.22272,3,1,938.7
24574_23379,24574,23379,4272.6,0.28772,19.22272,3,1,938.7
24575_20278,24575,20278,1111.8,0.34338,15.6464,3,1,894
24575_23678,24575,23678,2468.8,0.1939,15.6464,3,1,894
24575_24890,24575,24890,1058.8,0.46279,16.98752,4,1,785.4
24576_24577,24576,24577,3749,0.19469,15.6464,3,1,894
24576_24890,24576,24890,1009.1,0.17992,15.19936,4,1,748
24576_24995,24576,24995,4178.7,0.33487,19.22272,3,1,938.7
24577_24576,24577,24576,3282.7,0.19469,15.6464,3,1,894
24577_26444,24577,26444,3650.5,0.17933,15.6464,3,1,894
24578_23186,24578,23186,6033.5,0.18987,15.19936,4,1,748
24578_23187,24578,23187,4445.5,0.19547,15.19936,4,1,748
24579_23189,24579,23189,665.6,0.147,11.62304,5,1,525
24579_23224,24579,23224,0,0.24733,11.62304,5,1,525
24580_23203,24580,23203,1316.3,0.24755,11.62304,5,1,525
24580_30479,24580,30479,1851.2,0.06913,11.62304,5,1,525
24581_23256,24581,23256,6391.5,0.31801,16.98752,2,2,1858
24581_23263,24581,23263,11543.4,0.10367,16.98752,2,2,1858
24581_25632,24581,25632,1960.7,0.22311,15.19936,4,1,748
24582_23256,24582,23256,4717.7,0.46261,15.6464,3,1,894
24582_24672,24582,24672,3216.7,0.38417,15.6464,3,1,894
24583_22895,24583,22895,3585,0.1422,12.51712,4,1,710.6
24583_22898,24583,22898,2609.1,0.13028,12.51712,4,1,710.6
24584_20274,24584,20274,3246.6,0.14843,19.22272,3,1,938.7
24584_23851,24584,23851,241.2,0.11793,16.98752,4,2,1493.1
24584_24658,24584,24658,3111,0.18477,16.98752,4,2,1493.1
24588_24330,24588,24330,8687.1,0.01853,11.62304,42,1,983
24588_24592,24588,24592,19324.30078,0.03204,11.62304,42,2,1888
24589_22100,24589,22100,8660.1,0.03986,14.30528,2,2,1764.294
24589_24593,24589,24593,2120.4,0.04499,10.28192,41,2,1800
24590_24589,24590,24589,10780.8,0.07071,14.30528,2,2,1764.294
24591_22035,24591,22035,24700.30078,0.04735,15.020544000000001,2,2,1757.94
24591_24595,24591,24595,6352.6,0.02429,10.28192,41,1,1200
24592_24591,24592,24591,31053,0.06863,14.30528,2,2,1764.294
24593_22107,24593,22107,5801.6,0.19893,10.28192,41,2,1800
24594_22035,24594,22035,2229.4,0.0232,11.62304,42,1,983
24594_24590,24594,24590,3464,0.03356,11.62304,42,2,1888
24595_21670,24595,21670,30662.19922,0.12724,10.28192,41,2,1800
24596_23911,24596,23911,333.2,0.09456,12.51712,4,2,1350.9
24596_24080,24596,24080,2482.8,0.22278,12.51712,4,2,1350.9
24596_26240,24596,26240,2523.5,0.21556,12.51712,4,2,1350.9
24598_22352,24598,22352,22439.59961,0.17915,19.22272,15,3,2757
24598_25753,24598,25753,22246.80078,0.14126,19.22272,15,3,2757
24603_24158,24603,24158,75.2,0.1353,14.30528,5,1,551.25
24607_24105,24607,24105,115.4,0.43753,21.45792,4,1,822.8
24607_25094,24607,25094,115.4,0.3583,21.45792,4,1,822.8
24609_22526,24609,22526,3415.4,0.63498,15.19936,4,1,748
24609_26318,24609,26318,3490,0.15571,15.19936,4,1,748
24610_25702,24610,25702,448.2,0.24431,14.30528,5,1,551.25
24610_26398,24610,26398,476,0.42388,14.30528,5,1,551.25
24612_20973,24612,20973,3820,0.13871,14.30528,2,2,1765.1
24612_26221,24612,26221,4477.5,0.17534,14.30528,2,2,1765.1
24613_22092,24613,22092,2355.2,0.3045,15.6464,3,1,894
24613_22094,24613,22094,2362.5,0.29161,15.6464,3,1,894
24614_21735,24614,21735,1545.5,0.50735,11.62304,5,1,525
24614_22090,24614,22090,1788.8,0.31246,15.19936,4,1,748
24614_22094,24614,22094,2076.6,0.23942,15.19936,4,1,748
24614_25755,24614,25755,1719.4,0.21396,11.62304,5,1,525
24615_22922,24615,22922,944.8,0.3576,15.19936,4,1,748
24616_22820,24616,22820,3528.7,0.13226,12.51712,4,1,710.6
24616_22858,24616,22858,3253.7,0.23007,12.51712,4,1,710.6
24617_22737,24617,22737,3319.6,0.24753,12.51712,4,1,710.6
24617_22749,24617,22749,3682.4,0.25852,12.51712,4,1,710.6
24618_22736,24618,22736,7218.5,0.2523,12.51712,4,1,710.6
24618_22737,24618,22737,8266.2,0.24515,12.51712,4,1,710.6
24619_22736,24619,22736,2158.3,0.25502,12.51712,4,1,710.6
24619_22747,24619,22747,2662.8,0.2515,12.51712,4,1,710.6
24620_22747,24620,22747,2848.6,0.30066,12.51712,4,1,710.6
24620_30182,24620,30182,3912,0.20355,12.51712,4,1,710.6
24621_22649,24621,22649,6802.5,0.30721,12.51712,4,1,710.6
24621_22736,24621,22736,7804.1,0.18995,12.51712,4,1,710.6
24622_22609,24622,22609,4035.1,0.25691,12.51712,4,1,710.6
24622_22649,24622,22649,4459.5,0.24829,12.51712,4,1,710.6
24623_22581,24623,22581,4263.1,0.27334,12.51712,4,1,710.6
24623_22609,24623,22609,5369.7,0.24045,12.51712,4,1,710.6
24624_22545,24624,22545,4400.3,0.25462,12.51712,4,1,710.6
24624_22581,24624,22581,5399.5,0.2416,12.51712,4,1,710.6
24625_22544,24625,22544,4391.9,0.25991,12.51712,4,1,710.6
24625_22545,24625,22545,6522.9,0.24278,12.51712,4,1,710.6
24626_22533,24626,22533,4770.3,0.49899,15.19936,4,1,748
24626_22552,24626,22552,6030,0.2995,15.19936,4,1,748
24627_23559,24627,23559,928.3,0.20247,15.19936,4,1,748
24627_24563,24627,24563,606.3,0.24674,15.19936,4,1,748
24628_23553,24628,23553,896.5,0.26143,16.98752,4,1,785.4
24628_23554,24628,23554,2094.1,0.22029,16.98752,4,1,785.4
24629_23499,24629,23499,3071.9,0.23507,15.19936,4,1,748
24629_23500,24629,23500,2935.3,0.3083,15.19936,4,1,748
24630_23505,24630,23505,1327.7,0.35105,15.19936,4,1,748
24630_24752,24630,24752,1405.1,0.23722,15.19936,4,1,748
24631_20959,24631,20959,551.2,0.49937,14.30528,5,1,551.25
24631_23481,24631,23481,1270.8,0.23987,14.30528,5,1,551.25
24632_23483,24632,23483,1198.9,0.3881,11.62304,5,1,525
24632_25781,24632,25781,969.8,0.28822,11.62304,5,1,525
24633_20974,24633,20974,391,0.20874,11.62304,5,1,525
24633_25783,24633,25783,541.3,0.21859,14.30528,5,1,551.25
24633_25784,24633,25784,228,0.18071,14.30528,5,1,551.25
24634_23695,24634,23695,480.1,0.1731,16.98752,4,1,785.4
24634_23696,24634,23696,7645,0.1831,21.45792,2,1,1016.4
24634_24505,24634,24505,7766.8,0.40835,21.45792,2,1,1016.4
24635_23780,24635,23780,3664.1,0.16398,15.19936,4,1,748
24635_25932,24635,25932,3489.5,0.10142,15.19936,4,1,748
24636_24392,24636,24392,4516.4,0.17486,13.4112,3,2,1630.2
24636_25746,24636,25746,3155.4,0.10549,13.4112,3,2,1630.2
24637_23318,24637,23318,2956.6,0.21782,15.6464,3,1,894
24637_24638,24637,24638,212.9,0.2806,15.19936,4,1,748
24637_25814,24637,25814,705.4,0.0665,15.19936,4,1,748
24637_25815,24637,25815,3199.6,0.15537,15.6464,3,1,894
24638_24637,24638,24637,215.3,0.2806,15.19936,4,1,748
24638_24639,24638,24639,659.8,0.19191,15.19936,4,1,748
24639_24638,24639,24638,662.4,0.19191,15.19936,4,1,748
24639_25048,24639,25048,705.1,0.23376,15.19936,4,1,748
24639_26521,24639,26521,530.9,0.21573,11.62304,5,1,525
24640_25819,24640,25819,855.8,0.08575,11.62304,5,1,525
24640_26151,24640,26151,610.4,0.21491,11.62304,5,1,525
24640_26521,24640,26521,316.2,0.12981,11.62304,5,1,525
24642_25908,24642,25908,646.2,0.23169,11.62304,5,1,525
24642_25909,24642,25909,251.2,0.29519,11.62304,5,1,525
24642_25910,24642,25910,89.9,0.34144,11.62304,5,1,525
24642_30517,24642,30517,639.1,0.06213,11.62304,5,1,525
24643_22434,24643,22434,2092.4,0.18883,15.19936,4,1,748
24643_22511,24643,22511,70.5,0.19857,11.62304,5,1,525
24643_23224,24643,23224,2365.4,0.12679,15.19936,4,1,748
24644_21965,24644,21965,2466.7,0.22925,16.98752,4,1,785.4
24644_24219,24644,24219,2937.3,0.37997,16.98752,4,1,785.4
24645_23196,24645,23196,3217.4,0.27236,15.19936,4,2,1422
24645_23197,24645,23197,6900.8,0.23211,15.19936,4,2,1422
24646_23793,24646,23793,0,0.26124000000000003,11.62304,5,1,525
24646_24647,24646,24647,0,0.15621,11.62304,5,1,525
24647_23183,24647,23183,0,0.22485,11.62304,5,1,525
24647_24646,24647,24646,0,0.15621,11.62304,5,1,525
24648_23791,24648,23791,1041.3,0.19577,11.62304,5,1,525
24648_23793,24648,23793,0,0.24711,11.62304,5,1,525
24648_25900,24648,25900,1221.4,0.19798,11.62304,5,1,525
24648_26076,24648,26076,1284.4,0.01563,11.62304,5,1,525
24649_22712,24649,22712,220.2,0.18495,11.62304,5,1,525
24649_23207,24649,23207,30.1,0.29778,11.62304,5,1,525
24650_22249,24650,22249,1393.9,0.12656,16.98752,4,1,785.4
24650_22350,24650,22350,1165.2,0.19587,15.19936,4,1,748
24651_23109,24651,23109,153.1,0.31445,19.22272,3,1,938.7
24651_26179,24651,26179,122.6,0.10971,19.22272,3,1,938.7
24652_26654,24652,26654,0,0.05697,16.98752,4,1,785.4
24653_23862,24653,23862,3082.4,0.21144,15.19936,4,1,748
24653_26281,24653,26281,4160.3,0.05102,15.19936,4,1,748
24653_26397,24653,26397,1103.8,0.25338,11.62304,5,1,525
24654_22456,24654,22456,1399.7,0.27995,25.92832,2,1,1064.8
24654_24104,24654,24104,1390.9,0.5752,25.92832,2,1,1064.8
24655_24656,24655,24656,1268.2,0.36954,15.19936,4,2,1422
24655_25440,24655,25440,2333.3,0.23401,11.62304,5,1,525
24655_30188,24655,30188,55.5,0.2342,15.19936,4,2,1422
24656_23861,24656,23861,121.4,0.25291,15.19936,4,1,748
24656_24655,24656,24655,1381.5,0.36954,15.19936,4,2,1422
